id,created_at,channel,subject,body,customer_email,first_response_at,resolved_at,satisfaction_score
243217,2026-06-26T15:41:17Z,sms,One more thing — #VB-59649,"Hi there, Can you add to my order? One more Barrier Cream on #VB-59649 before it goes out. If it's too late, just refund that one instead. It was placed with emma.moreau413@icloud.com. Call or text me at (404) 555-0136 if that's easier.

Sincerely,
Emma",emma.moreau413@icloud.com,2026-06-26T20:25:17Z,2026-06-27T02:35:17Z,4
243222,2026-06-26T16:51:03Z,email,Can't get product out,Half a bottle of Renewal Serum left and the pump seems defective — it won't pull anything up. I've resorted to unscrewing the top. #VB-35178. Happy with a replacement or a refund — whichever is faster. I'm at nora.hayes476@hotmail.com if you need me.,nora.hayes476@hotmail.com,2026-06-26T22:10:03Z,2026-06-27T10:27:03Z,2
243229,2026-06-26T17:00:20Z,email,Still waiting — #VB-50941,"Still waiting for my order — #VB-50941, placed June 8. Any idea when it goes out? It should be coming to 969 Foxglove Court, Austin. You can reach me at blake.rivera347@yahoo.com.

Thanks,
Blake",blake.rivera347@yahoo.com,2026-06-27T00:36:20Z,2026-06-27T06:00:20Z,1
243237,2026-06-26T17:33:15Z,chat,Lost in the mail? — #VB-64167,"Good afternoon, #VB-64167 vanished after the Asheville scan 7 days ago. Looks lost in transit. Can you start a trace with the carrier? If it's gone for good, I'd rather just get a refund. The order's under derek.ramsey644@yahoo.com.

Regards,
Derek Ramsey",derek.ramsey644@yahoo.com,2026-06-27T00:01:15Z,2026-06-27T19:15:15Z,
243239,2026-06-26T17:40:28Z,chat,Tracking not updating — #VB-36403,"The tracking link for #VB-36403 has said the same thing since Wednesday. Is it actually on the way? It should be coming to 271 Chestnut Street, Savannah. It was placed with ava.winslow389@yahoo.com.

Sincerely,
Ava",ava.winslow389@yahoo.com,2026-06-26T21:52:28Z,2026-06-27T07:34:28Z,
243240,2026-06-26T18:16:46Z,email,Cutting it close — #VB-33887,"Good morning, When will it arrive? I bought the Marine Collagen Capsules for a trip on the 18th and I'm getting nervous. #VB-33887. Everything's under ava.morales519@proton.me.

Sincerely,
Ava",ava.morales519@proton.me,2026-06-26T22:23:46Z,2026-06-27T08:58:46Z,1
243246,2026-06-26T18:59:50Z,sms,Turn it back on,"Actually — I'm running low sooner than I thought. Can you resume my subscription and set the next box for June 23? It was placed with jordan.sutton761@outlook.com. The order ref is #VB-60303.

Sincerely,
Jordan",jordan.sutton761@outlook.com,2026-06-27T02:43:50Z,2026-06-27T13:59:50Z,
243253,2026-06-26T19:14:56Z,email,Any update?,"Good morning, Any update on my order #VB-64532? No word since the order went through on June 4. It's headed to 734 Chestnut Street, Tacoma. You can reach me at ruby.alvarez119@gmail.com.

Best,
Ruby Alvarez",ruby.alvarez119@gmail.com,2026-06-26T22:05:56Z,2026-06-27T00:08:56Z,2
243257,2026-06-26T19:46:00Z,chat,Pregnancy safe?,I'm pregnant — is the Renewal Serum safe for pregnancy? Want to check before I order. You can reach me at erin.whitfield317@gmail.com.,erin.whitfield317@gmail.com,2026-06-27T01:44:00Z,2026-06-27T13:22:00Z,
243266,2026-06-26T20:01:45Z,email,Price dropped a day later,"Good morning, The Rosewater Mist dropped in price the day after I paid full. Any chance of a partial refund on #VB-66058? The order's under daniel.doyle114@icloud.com.",daniel.doyle114@icloud.com,2026-06-27T04:51:45Z,2026-06-27T22:43:45Z,2
243267,2026-06-26T21:40:39Z,instagram,Order status check,"Could I get an order status update on #VB-38873? The site said 3–5 business days and it's been 11. It was placed with emma.reed872@hotmail.com.

Sincerely,
Emma",emma.reed872@hotmail.com,2026-06-27T01:43:39Z,2026-06-27T12:10:39Z,5
243273,2026-06-26T21:58:26Z,email,Dispenser issue,"Hi there, The dispenser pump on my Renewal Serum quit after 12 days — presses feel loose, like something is broken inside. #VB-27077. Would love a replacement, or a refund failing that. The order's under elena.patel710@icloud.com.

Thanks,
Elena",elena.patel710@icloud.com,2026-06-27T03:37:26Z,2026-06-27T17:16:26Z,2
243276,2026-06-26T22:25:54Z,email,Cutting it close,"Good afternoon, When will it arrive? I bought the Renewal Serum for a trip on the 12th and I'm getting nervous. #VB-82242. Everything's under jordan.nowak453@yahoo.com.

Cheers,
Jordan",jordan.nowak453@yahoo.com,2026-06-27T01:59:54Z,2026-06-27T04:31:54Z,5
243277,2026-06-27T07:57:12Z,chat,Pump pushes air only,My Renewal Serum pump only pushes out air now — it's stopped dispensing any serum. The bottle is basically full. #VB-89397. Happy with a replacement or a refund — whichever is faster. It was placed with diego.alvarez939@proton.me.,diego.alvarez939@proton.me,2026-06-27T13:52:12Z,2026-06-28T03:51:12Z,1
243282,2026-06-27T08:20:28Z,email,Best value bundle,Which bundle would you recommend for combination skin on a budget — the Daily Glow set or something smaller? I'm at mia.sutton318@icloud.com if you need me.,mia.sutton318@icloud.com,2026-06-27T16:44:28Z,2026-06-28T09:08:28Z,5
243283,2026-06-27T10:03:04Z,chat,Recyclable bottles?,"Are the serum bottles recyclable curbside, or do I mail them back through a program? I'm at mia.nguyen490@proton.me if you need me.

Cheers,
Mia",mia.nguyen490@proton.me,2026-06-27T18:29:04Z,2026-06-28T18:21:04Z,4
243284,2026-06-27T11:18:58Z,chat,Order overdue — #VB-47264,"Hasn't arrived yet — I ordered the Tinted Mineral SPF June 4 and the estimate said by June 16. #VB-47264. It was placed with derek.holloway244@proton.me.

Regards,
Derek Holloway",derek.holloway244@proton.me,2026-06-27T18:39:58Z,2026-06-27T23:48:58Z,
243285,2026-06-27T12:11:31Z,email,Package stuck in transit — #VB-65370,"Hi there, My box #VB-65370 has been stuck in transit in Tucson since June 5. Nine scans, zero movement. If it's gone for good, I'd rather just get a refund. It was placed with derek.moreau970@hotmail.com.

Sincerely,
Derek",derek.moreau970@hotmail.com,2026-06-27T14:20:31Z,2026-06-27T20:47:31Z,2
243287,2026-06-27T14:20:43Z,email,Tracking not updating,"The tracking link for #VB-67636 has said the same thing since Wednesday. Is it actually on the way? It was placed with erin.dupont258@yahoo.com.

Cheers,
Erin",erin.dupont258@yahoo.com,2026-06-27T16:13:43Z,2026-06-27T17:32:43Z,3
243290,2026-06-27T17:19:46Z,sms,Skin + supplements together,"Do the supplements come in a bundle with the skincare? Trying to simplify before I buy. I'm at leah.mercer934@hotmail.com if you need me.

Thanks,
Leah",leah.mercer934@hotmail.com,2026-06-28T03:52:46Z,2026-06-29T00:25:46Z,2
243295,2026-06-27T21:46:04Z,email,Set or build my own?,"Good morning, Would you recommend the Daily Glow set, or building my own bundle around the Hydra Cleanser? I'm at chloe.marsh426@icloud.com if you need me.

Regards,
Chloe Marsh",chloe.marsh426@icloud.com,2026-06-28T06:46:04Z,2026-06-29T00:16:04Z,
243302,2026-06-27T22:13:06Z,email,The code you promised,"Good morning, After last month's mix-up you promised a promo code for my next box — it never came through. Could you send it over? The order's under tara.holloway861@gmail.com.

Regards,
Tara Holloway",tara.holloway861@gmail.com,2026-06-27T23:34:06Z,2026-06-28T00:43:06Z,5
243311,2026-06-28T08:37:03Z,chat,Price dropped a day later,"Good afternoon, The Vitamin C Drops dropped in price the day after I paid full. Any chance of a partial refund on #VB-21522? I'm at felix.tanaka987@proton.me if you need me.

Sincerely,
Felix",felix.tanaka987@proton.me,2026-06-28T12:02:03Z,2026-06-28T18:49:03Z,
243317,2026-06-28T08:49:02Z,chat,Between two shades,"Hi there, Which shade should I pick if I'm between Deep Amber and Fair? First time buying from you. You can reach me at andre.whitfield418@yahoo.com.",andre.whitfield418@yahoo.com,2026-06-28T11:32:02Z,2026-06-28T16:43:02Z,5
243324,2026-06-28T08:56:32Z,sms,Order overdue,"Good morning, Hasn't arrived yet — I ordered the Renewal Serum June 13 and the estimate said by June 23. #VB-77612. Everything's under morgan.nowak640@gmail.com.

Cheers,
Morgan",morgan.nowak640@gmail.com,2026-06-28T11:30:32Z,2026-06-28T13:20:32Z,4
243328,2026-06-28T17:21:58Z,email,Price dropped a day later,"The Barrier Cream dropped in price the day after I paid full. Any chance of a partial refund on #VB-13043? You can reach me at keisha.patel289@proton.me. Call or text me at (916) 555-0144 if that's easier.

Cheers,
Keisha",keisha.patel289@proton.me,2026-06-28T20:54:58Z,2026-06-29T04:03:58Z,3
243330,2026-06-28T18:37:47Z,email,Any update? — #VB-69704,Any update on my order #VB-69704? No word since the order went through on June 3. Everything's under avery.alvarez937@outlook.com.,avery.alvarez937@outlook.com,2026-06-28T20:25:47Z,2026-06-28T21:37:47Z,3
243339,2026-06-28T18:50:07Z,email,Boutique partnership,"Good morning, We're opening a self-care studio in Ann Arbor this fall and want Verabloom on the shelves. What are your wholesale terms? I'm at bianca.dupont540@gmail.com if you need me.",bianca.dupont540@gmail.com,2026-06-28T21:36:07Z,2026-06-29T05:02:07Z,5
243343,2026-06-28T19:03:58Z,email,Package not moving,"My order #VB-86856 hasn't moved since last Tuesday — the tracking is frozen. I keep refreshing and nothing changes. It's headed to 978 Bluebell Lane, Ann Arbor. You can reach me at elena.ellison559@gmail.com.

Thanks,
Elena",elena.ellison559@gmail.com,2026-06-28T20:54:58Z,2026-06-28T22:15:58Z,
243346,2026-06-28T20:39:51Z,email,Says delivered — it isn't,It's marked as delivered since Friday morning and I've checked everywhere twice. #VB-48748. What now? You can reach me at jade.romano670@proton.me.,jade.romano670@proton.me,2026-06-29T00:16:51Z,2026-06-29T10:57:51Z,
243347,2026-06-29T07:39:40Z,instagram,Where is my order? — #VB-13180,"Good morning, I ordered the Barrier Cream 5 days ago and #VB-13180 still shows just a label. Where is my order? I'm at yuki.foster807@proton.me if you need me.

Best,
Yuki Foster",yuki.foster807@proton.me,2026-06-29T10:41:40Z,2026-06-29T12:51:40Z,3
243353,2026-06-29T08:41:53Z,email,Package stuck in transit,"Good afternoon, My box #VB-20172 has been stuck in transit in Plano since June 3. Nine scans, zero movement. If it's gone for good, I'd rather just get a refund. It was placed with amelia.silva666@outlook.com. I'm reachable at (206) 555-0127 most afternoons.

Thanks,
Amelia",amelia.silva666@outlook.com,2026-06-29T10:35:53Z,2026-06-29T16:29:53Z,1
243360,2026-06-29T08:48:29Z,email,Supplement ingredients,"Is the Marine Collagen safe to take alongside a prenatal? Checking ingredients before I buy. You can reach me at sierra.hayes770@hotmail.com.

Cheers,
Sierra",sierra.hayes770@hotmail.com,2026-06-29T12:59:29Z,2026-06-29T21:12:29Z,5
243361,2026-06-29T10:55:05Z,email,Where is my order? — #VB-27055,"Hi there, I ordered the Vitamin C Drops 5 days ago and #VB-27055 still shows just a label. Where is my order? The order's under kevin.reed151@yahoo.com.",kevin.reed151@yahoo.com,2026-06-29T14:06:05Z,2026-06-29T16:19:05Z,5
243369,2026-06-29T13:30:06Z,email,Cutting it close — #VB-48081,"When will it arrive? I bought the Biotin+ Gummies for a trip on the 13th and I'm getting nervous. #VB-48081. It was placed with ellie.hartley755@gmail.com. My cell is (602) 555-0116.

Cheers,
Ellie",ellie.hartley755@gmail.com,2026-06-29T15:34:06Z,2026-06-29T17:00:06Z,3
243378,2026-06-29T15:11:32Z,chat,Duplicate order — #VB-19624,"Please cancel my order #VB-19624 — I accidentally placed it twice within a minute. It's still set to go to my old place at 224 Elm Avenue, Providence. I'm at emma.patel53@outlook.com if you need me. My cell is (617) 555-0106.

Cheers,
Emma",emma.patel53@outlook.com,2026-06-29T21:47:32Z,2026-06-30T06:35:32Z,
243382,2026-06-29T17:36:20Z,chat,Supplement ingredients,"Hi there, Is the Marine Collagen safe to take alongside a prenatal? Checking ingredients before I buy. I'm at willa.mercer553@proton.me if you need me.

Thanks,
Willa",willa.mercer553@proton.me,2026-06-29T21:59:20Z,2026-06-30T06:24:20Z,
243387,2026-06-29T18:48:29Z,email,Swap for the lighter one,"Would love to exchange my Tinted Mineral SPF for the lighter one — used it once. #VB-53244. Pickup would be from 78 Oak Lane, Madison. You can reach me at layla.park120@gmail.com.",layla.park120@gmail.com,2026-06-29T20:41:29Z,2026-06-30T01:00:29Z,1
243391,2026-06-29T19:01:31Z,email,Didn't work out,"Sadly the Tinted Mineral SPF broke me out. Can I return the rest of the set? #VB-28122. I'm at sierra.park356@proton.me if you need me.

Regards,
Sierra Park",sierra.park356@proton.me,2026-06-29T22:34:31Z,2026-06-30T07:19:31Z,
243393,2026-06-29T19:13:00Z,email,Sensitive skin check,"Good morning, Is it safe for reactive, rosacea-prone skin? Asking about the Overnight Repair Mask ingredient list before I commit. You can reach me at miguel.okafor71@hotmail.com.",miguel.okafor71@hotmail.com,2026-06-30T00:14:00Z,2026-06-30T10:01:00Z,
243395,2026-06-29T19:13:42Z,email,Where is my order?,"Hi there, I ordered the Renewal Serum 9 days ago and #VB-89726 still shows just a label. Where is my order? The box is going to 357 Magnolia Boulevard, Asheville. The order's under ruby.winslow290@hotmail.com.

Thanks,
Ruby",ruby.winslow290@hotmail.com,2026-06-30T02:59:42Z,2026-06-30T08:31:42Z,
243403,2026-06-29T20:31:38Z,email,Where's my refund? — #VB-30260,"Hi there, You approved my refund for #VB-30260 on June 12 and it still hasn't landed on my card. Can you check? The order's under ellie.tanaka12@outlook.com.

Best,
Ellie Tanaka",ellie.tanaka12@outlook.com,2026-06-30T00:14:38Z,2026-06-30T07:31:38Z,
243408,2026-06-29T21:28:19Z,chat,Any update?,"Any update on my order #VB-45258? No word since the order went through on June 10. I'm at daniel.rhodes159@proton.me if you need me.

Best,
Daniel Rhodes",daniel.rhodes159@proton.me,2026-06-30T03:05:19Z,2026-06-30T07:04:19Z,
243409,2026-06-30T07:30:08Z,email,Exchange?,"Can I exchange the Vitamin C Drops for the Ashwagandha Softgels? Unopened, still in the wrapper. #VB-88951. I'd prefer a refund over credit, if possible. I'm at 412 Sycamore Way, Ann Arbor if the label needs it. It was placed with olivia.rhodes494@gmail.com.",olivia.rhodes494@gmail.com,2026-06-30T10:31:08Z,2026-06-30T17:48:08Z,5
243415,2026-06-30T07:54:14Z,chat,Duplicate order — #VB-61528,"Good morning, Please cancel my order #VB-61528 — I accidentally placed it twice within a minute. It was placed with selena.tanaka730@yahoo.com.

Thanks,
Selena",selena.tanaka730@yahoo.com,2026-06-30T15:17:14Z,2026-07-01T01:18:14Z,
243417,2026-06-30T07:55:07Z,email,Pregnancy safe?,"I'm pregnant — is the Renewal Serum safe for pregnancy? Want to check before I order. You can reach me at willa.marsh119@outlook.com.

Cheers,
Willa",willa.marsh119@outlook.com,2026-06-30T11:50:07Z,2026-06-30T19:31:07Z,
243421,2026-06-30T09:24:40Z,email,Package not moving,"My order #VB-33462 hasn't moved since last Tuesday — the tracking is frozen. I keep refreshing and nothing changes. You can reach me at leah.silva445@yahoo.com.

Cheers,
Leah",leah.silva445@yahoo.com,2026-06-30T15:33:40Z,2026-06-30T19:54:40Z,2
243427,2026-06-30T09:35:34Z,email,Coupon question,"Good morning, Can the welcome coupon stack with the 10% off from the skin quiz? Cart's ready to go either way. I'm at morgan.alvarez481@gmail.com if you need me.

Regards,
Morgan Alvarez",morgan.alvarez481@gmail.com,2026-06-30T15:06:34Z,2026-06-30T19:17:34Z,5
243436,2026-06-30T11:48:34Z,email,Order status check — #VB-45346,"Could I get an order status update on #VB-45346? The site said 3–5 business days and it's been 14. It should be coming to 336 Hawthorn Terrace, Providence. You can reach me at gwen.brooks425@hotmail.com.

Best,
Gwen Brooks",gwen.brooks425@hotmail.com,2026-06-30T14:06:34Z,2026-06-30T15:42:34Z,5
243442,2026-06-30T13:35:53Z,email,Ordered a duplicate,"Good morning, Ordered two of the Marine Collagen Capsules by mistake — can I send it back? What's the return process? #VB-17233. The order's under hazel.moreau451@proton.me.

Regards,
Hazel Moreau",hazel.moreau451@proton.me,2026-06-30T18:23:53Z,2026-07-01T05:53:53Z,1
243450,2026-06-30T13:49:37Z,email,Too heavy for me,"The Biotin+ Gummies smells lovely but sits heavy on me. I'd like to return it for store credit if that's an option. #VB-17929. A refund to the original card would be ideal. I'm at 443 Willow Court, Asheville if the label needs it. I'm at erin.haddad693@yahoo.com if you need me. I'm reachable at (702) 555-0153 most afternoons.

Regards,
Erin Haddad",erin.haddad693@yahoo.com,2026-06-30T20:17:37Z,2026-07-01T11:55:37Z,3
243454,2026-06-30T14:06:07Z,chat,One more thing,"Can you add to my order? One more Barrier Cream on #VB-50988 before it goes out. Otherwise a refund works too. If it helps, it should go to 291 Dogwood Drive, Asheville. Everything's under omar.ferris929@yahoo.com.

Regards,
Omar Ferris",omar.ferris929@yahoo.com,2026-06-30T17:51:07Z,2026-06-30T22:54:07Z,4
243463,2026-06-30T14:16:30Z,email,Pump quit again,"The one you sent last month has quit too — same slow death, fewer drops per press until it's simply not working. Renewal Serum pump, again. #VB-15425. Happy with a replacement or a refund — whichever is faster. I'm at mia.ellison840@yahoo.com if you need me.

Cheers,
Mia",mia.ellison840@yahoo.com,2026-06-30T20:34:30Z,2026-07-01T11:28:30Z,
243470,2026-06-30T14:32:05Z,email,Order overdue,Hasn't arrived yet — I ordered the Tinted Mineral SPF June 6 and the estimate said by June 15. #VB-55210. You can reach me at charlotte.larsen6@yahoo.com. My cell is (773) 555-0187.,charlotte.larsen6@yahoo.com,2026-06-30T19:05:05Z,2026-07-01T05:14:05Z,4
243474,2026-06-30T15:06:51Z,email,Set or build my own?,"Would you recommend the Daily Glow set, or building my own bundle around the Hydra Cleanser? You can reach me at selena.bishop343@yahoo.com.

Thanks,
Selena",selena.bishop343@yahoo.com,2026-07-01T02:01:51Z,2026-07-01T23:18:51Z,
243477,2026-06-30T15:58:19Z,chat,Gift didn't land,Got the Hydra Cleanser as a gift and it's not my thing. How do I set up a return? #VB-67208. It was placed with jade.romano840@yahoo.com.,jade.romano840@yahoo.com,2026-06-30T18:29:19Z,2026-07-01T00:28:19Z,5
243485,2026-06-30T16:22:08Z,email,Is my package coming? — #VB-46180,"Good morning, Just checking in — where's my order? #VB-46180. The porch has been empty all week 😕 It was placed with layla.cole587@gmail.com.

Regards,
Layla Cole",layla.cole587@gmail.com,2026-06-30T20:48:08Z,2026-07-01T06:40:08Z,5
243487,2026-06-30T16:59:45Z,email,Dry skin starter?,"Can you recommend a bundle for very dry skin? Starting my routine from scratch. You can reach me at quinn.winslow933@gmail.com.

Thanks,
Quinn",quinn.winslow933@gmail.com,2026-07-01T01:16:45Z,2026-07-01T17:11:45Z,5
243496,2026-06-30T17:40:45Z,email,Order status check,"Good afternoon, Could I get an order status update on #VB-49800? The site said 3–5 business days and it's been 8. It was placed with hazel.chen136@hotmail.com.",hazel.chen136@hotmail.com,2026-06-30T21:59:45Z,2026-07-01T06:58:45Z,5
243503,2026-06-30T19:07:45Z,facebook,Gift didn't land,"Got the Renewal Serum as a gift and it's not my thing. How do I set up a return? #VB-47600. The order's under jamie.rhodes331@icloud.com. I'm reachable at (415) 555-0147 most afternoons.

Thanks,
Jamie",jamie.rhodes331@icloud.com,2026-07-01T02:11:45Z,2026-07-01T19:13:45Z,4
243509,2026-06-30T21:17:45Z,email,Pop-up this summer?,"Good afternoon, Heard a rumor about a Verabloom pop-up in Savannah this summer — is that happening? I'm at kevin.romano189@outlook.com if you need me.

Sincerely,
Kevin",kevin.romano189@outlook.com,2026-07-01T09:17:45Z,2026-07-02T17:41:45Z,
